strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,InstrumentTye
25500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE25500.00,31602,27875,747.9205795546015,86435,162.38,3.2,0.9500000000000002,42.22222222222223,77375,22325,525,3.2,1475,3.45,38616.25,PE
25500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE25500.00,5,0,0.0,0,0.0,0.0,0.0,0.0,3425,3925,750,13106.7,1000,13292.65,38616.25,CE
25500,29-Dec-2022,BANKNIFTY,OPTIDXBANKNIFTY29-12-2022PE25500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2125,0,900,7.65,0,0.0,38616.25,PE
25500,29-Jun-2023,BANKNIFTY,OPTIDXBANKNIFTY29-06-2023PE25500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1200,0,1200,0.7,0,0.0,38616.25,PE
25500,30-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY30-03-2023PE25500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1275,0,1200,1.7,0,0.0,38616.25,PE
27000,29-Dec-2022,BANKNIFTY,OPTIDXBANKNIFTY29-12-2022PE27000.00,8,0,0.0,0,0.0,0.0,0.0,0.0,2100,0,900,26.3,0,0.0,38616.25,PE
27000,30-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY30-03-2023PE27000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1275,0,1200,2.25,0,0.0,38616.25,PE
27000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE27000.00,2119,1265,148.12646370023418,25125,142.75,3.75,1.25,50.0,40325,35600,1000,3.1,375,3.75,38616.25,PE
27000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE27000.00,150,0,0.0,0,0.0,0.0,0.0,0.0,3425,5100,750,11607.9,1000,11796.5,38616.25,CE
27000,29-Jun-2023,BANKNIFTY,OPTIDXBANKNIFTY29-06-2023PE27000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1200,0,1200,1.7,0,0.0,38616.25,PE
27500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE27500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,15475,0,900,1.05,0,0.0,38616.25,PE
27500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE27500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,1675,500,10910.4,500,11755.85,38616.25,CE
28000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE28000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,2175,500,10317.0,500,11304.3,38616.25,CE
28000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE28000.00,2,0,0.0,0,0.0,0.0,0.0,0.0,6400,0,900,3.05,0,0.0,38616.25,PE
28500,30-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY30-03-2023PE28500.00,3,0,0.0,0,0.0,0.0,0.0,0.0,1250,0,1200,0.7,0,0.0,38616.25,PE
28500,29-Jun-2023,BANKNIFTY,OPTIDXBANKNIFTY29-06-2023PE28500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1200,0,1200,2.25,0,0.0,38616.25,PE
28500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE28500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,24000,0,1500,3.05,0,0.0,38616.25,PE
28500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE28500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,1675,500,9878.1,1175,10900.2,38616.25,CE
28500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE28500.00,2581,-17793,-87.33189358986944,48261,122.56,3.3,0.75,29.411764705882355,72525,24900,200,2.8,275,3.3,38616.25,PE
28500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE28500.00,1,0,0.0,0,0.0,0.0,0.0,0.0,2675,3850,1000,10093.7,500,10553.2,38616.25,CE
28500,29-Dec-2022,BANKNIFTY,OPTIDXBANKNIFTY29-12-2022PE28500.00,3,0,0.0,0,0.0,0.0,0.0,0.0,2100,0,900,10.15,0,0.0,38616.25,PE
29000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE29000.00,22,0,0.0,0,0.0,0.0,0.0,0.0,5025,0,1500,3.1,0,0.0,38616.25,PE
29000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE29000.00,2,0,0.0,0,0.0,0.0,0.0,0.0,1675,1675,500,9311.3,500,10151.8,38616.25,CE
29000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE29000.00,1409,378,36.66343355965083,20459,115.8,2.95,0.5500000000000003,22.91666666666668,26550,18275,25,2.9,150,2.95,38616.25,PE
29000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE29000.00,11,0,0.0,0,0.0,0.0,0.0,0.0,2700,3850,25,9586.15,1175,10573.95,38616.25,CE
29000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE29000.00,12,0,0.0,0,0.0,0.0,0.0,0.0,4500,0,1200,11.2,0,0.0,38616.25,PE
29000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE29000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
29500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE29500.00,2672,-2676,-50.03739715781601,27738,108.8,3.2,0.9500000000000002,42.22222222222223,35200,14250,150,2.5,25,3.2,38616.25,PE
29500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE29500.00,2,0,0.0,0,0.0,0.0,0.0,0.0,1675,2850,1175,8465.15,500,9500.85,38616.25,CE
29500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE29500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
29500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE29500.00,20,0,0.0,0,0.0,0.0,0.0,0.0,2225,0,50,10.0,0,0.0,38616.25,PE
29500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE29500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,16925,0,200,2.1,0,0.0,38616.25,PE
29500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE29500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2450,2425,750,8852.95,750,9681.85,38616.25,CE
29500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE29500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,1675,500,8875.9,1175,10488.35,38616.25,CE
29500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE29500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3800,0,1500,3.25,0,0.0,38616.25,PE
30000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE30000.00,1,0,0.0,0,0.0,0.0,0.0,0.0,2375,0,200,34.0,0,0.0,38616.25,PE
30000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
30000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1925,1925,750,6982.05,1175,9481.05,38616.25,CE
30000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,4750,0,1175,0.3,0,0.0,38616.25,PE
30000,29-Jun-2023,BANKNIFTY,OPTIDXBANKNIFTY29-06-2023PE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1225,0,1200,1.7,0,0.0,38616.25,PE
30000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2425,2425,750,8277.4,750,9194.5,38616.25,CE
30000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,11675,0,200,2.75,0,0.0,38616.25,PE
30000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE30000.00,18749,7934,73.36107258437356,56532,103.45,3.05,0.5999999999999996,24.489795918367328,45225,17500,950,3.05,500,4.0,38616.25,PE
30000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE30000.00,433,-51,-10.537190082644628,71,154.54,8747.35,-897.5499999999993,-9.30595444224408,3500,3550,25,8670.35,125,8796.25,38616.25,CE
30000,29-Dec-2022,BANKNIFTY,OPTIDXBANKNIFTY29-12-2022PE30000.00,265,9,3.515625,70,33.52,120.0,35.0,41.17647058823529,2650,300,25,100.0,25,134.95,38616.25,PE
30000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE30000.00,138,0,0.0,0,0.0,0.0,0.0,0.0,12625,0,2300,3.45,0,0.0,38616.25,PE
30000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,1700,500,8353.55,25,9100.0,38616.25,CE
30000,30-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY30-03-2023PE30000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1250,0,1200,1.7,0,0.0,38616.25,PE
30500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,250,5.35,0,0.0,38616.25,PE
30500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
30500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE30500.00,6,0,0.0,0,0.0,0.0,0.0,0.0,8300,0,5025,6.3,0,0.0,38616.25,PE
30500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,1675,500,7868.65,500,9456.7,38616.25,CE
30500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1925,1925,1175,7426.75,1175,8968.45,38616.25,CE
30500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,6000,0,300,0.2,0,0.0,38616.25,PE
30500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2425,2425,750,6578.5,750,9068.95,38616.25,CE
30500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,6300,0,1200,3.05,0,0.0,38616.25,PE
30500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE30500.00,1449,387,36.440677966101696,21773,97.0,3.6,1.0,38.46153846153846,19650,14100,9325,2.1,950,3.6,38616.25,PE
30500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE30500.00,1,0,0.0,0,0.0,0.0,0.0,0.0,2800,3975,125,8072.45,125,8313.1,38616.25,CE
30500,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE30500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3075,0,900,6.8,0,0.0,38616.25,PE
31000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1675,1675,500,7378.0,1175,8971.7,38616.25,CE
31000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE31000.00,87,0,0.0,2,33.64,11.05,4.200000000000001,61.3138686131387,10650,0,6100,11.1,0,0.0,38616.25,PE
31000,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1250,0,900,5.15,0,0.0,38616.25,PE
31000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31000.00,2190,964,78.62969004893964,28964,90.5,3.55,0.7999999999999998,29.090909090909083,11475,18800,1200,2.15,250,3.95,38616.25,PE
31000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31000.00,53,0,0.0,0,0.0,0.0,0.0,0.0,3550,4725,125,7605.5,125,7747.45,38616.25,CE
31000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,12850,0,1300,3.05,0,0.0,38616.25,PE
31000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2425,2425,750,7308.15,750,8459.35,38616.25,CE
31000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1925,1925,1175,6965.4,1175,8443.4,38616.25,CE
31000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,4775,0,900,1.05,0,0.0,38616.25,PE
31000,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,1175,7284.55,0,0.0,38616.25,CE
31000,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,5600,0,900,1.15,0,0.0,38616.25,PE
31000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
31000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE31000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,250,5.35,0,0.0,38616.25,PE
31400,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31400.00,21,21,0.0,35,84.81,1.6,-972.85,-99.83580481297142,28200,0,875,1.6,0,0.0,38616.25,PE
31400,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3600,3625,750,6905.7,750,8098.7,38616.25,CE
31500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE31500.00,23,0,0.0,1,34.04,19.4,4.349999999999998,28.903654485049817,5000,0,2550,19.4,0,0.0,38616.25,PE
31500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE31500.00,1,1,0.0,2,0.0,7072.15,522.1999999999998,7.972579943358343,2450,1675,750,7072.05,500,8010.8,38616.25,CE
31500,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1075,0,100,7.6,0,0.0,38616.25,PE
31500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
31500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,250,5.4,0,0.0,38616.25,PE
31500,29-Dec-2022,BANKNIFTY,OPTIDXBANKNIFTY29-12-2022PE31500.00,20,0,0.0,0,0.0,0.0,0.0,0.0,2450,0,25,52.0,0,0.0,38616.25,PE
31500,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2300,0,25,1.2,0,0.0,38616.25,PE
31500,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,1175,6665.8,0,0.0,38616.25,CE
31500,29-Jun-2023,BANKNIFTY,OPTIDXBANKNIFTY29-06-2023PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1225,0,1200,2.25,0,0.0,38616.25,PE
31500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2425,2425,750,6884.15,750,7767.45,38616.25,CE
31500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,21425,0,1000,2.0,0,0.0,38616.25,PE
31500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31500.00,1018,341,50.369276218611525,18134,84.68,2.5,-0.75,-23.076923076923077,124900,15800,100,2.5,750,3.05,38616.25,PE
31500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31500.00,71,0,0.0,1,111.15,7210.0,-1282.2999999999993,-15.099560778587653,3550,4725,125,7109.9,125,7283.3,38616.25,CE
31500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1925,1925,1175,6778.95,1175,8279.7,38616.25,CE
31500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3600,0,900,1.05,0,0.0,38616.25,PE
31500,30-Mar-2023,BANKNIFTY,OPTIDXBANKNIFTY30-03-2023PE31500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1225,0,1200,2.25,0,0.0,38616.25,PE
31600,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3600,3600,750,6740.45,750,7594.55,38616.25,CE
31600,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31600.00,12,12,0.0,14,82.46,2.7,-1039.85,-99.74101961536617,16375,0,800,2.0,0,0.0,38616.25,PE
31700,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31700.00,0,0,0.0,5,81.44,2.75,-1075.05,-99.74485062163667,15375,0,125,2.4,0,0.0,38616.25,PE
31700,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3600,3600,750,6640.75,750,7672.35,38616.25,CE
31800,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3600,3600,750,6325.9,750,8244.65,38616.25,CE
31800,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31800.00,15,6,66.66666666666667,14,79.81,2.6,-84.7,-97.02176403207332,25025,0,250,2.6,0,0.0,38616.25,PE
31900,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE31900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3425,4600,1000,6701.55,1000,6896.3,38616.25,CE
31900,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE31900.00,385,365,1825.0,3221,80.35,1.95,-1.7,-46.57534246575342,3425,5550,25,3.2,150,3.75,38616.25,PE
32000,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,1175,6219.5,0,0.0,38616.25,CE
32000,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1700,0,25,2.5,0,0.0,38616.25,PE
32000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE32000.00,11,9,450.0,16,0.0,6830.75,-2619.25,-27.71693121693122,2425,2475,750,6543.4,750,7109.95,38616.25,CE
32000,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE32000.00,295,113,62.08791208791209,647,35.58,39.65,19.299999999999997,94.84029484029482,450,2175,300,30.45,25,39.3,38616.25,PE
32000,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,975,0,900,5.15,0,0.0,38616.25,PE
32000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
32000,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE32000.00,231,-4,-1.702127659574468,50,32.35,111.0,40.45,57.33522324592488,1450,175,25,75.0,50,107.0,38616.25,PE
32000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32000.00,5105,2762,117.88305591122493,40615,78.37,2.8,-0.40000000000000036,-12.50000000000001,24525,25525,100,2.9,275,3.0,38616.25,PE
32000,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32000.00,175,-41,-18.98148148148148,45,138.65,6810.0,-790.0,-10.394736842105264,3450,4750,25,6679.75,125,6793.75,38616.25,CE
32000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1925,1925,1175,6373.7,1175,7733.7,38616.25,CE
32000,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3100,0,50,1.5,0,0.0,38616.25,PE
32000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,9950,0,1200,3.05,0,0.0,38616.25,PE
32000,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE32000.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2425,2425,750,6431.2,750,7465.85,38616.25,CE
32100,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32100.00,205,167,439.4736842105263,1721,77.73,3.8,0.7999999999999998,26.66666666666666,12900,13050,600,2.55,800,4.3,38616.25,PE
32100,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3850,3850,1000,6499.7,1000,6705.75,38616.25,CE
32200,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32200.00,255,242,1861.5384615384614,1606,75.89,4.3,1.65,62.264150943396224,9450,6325,775,2.5,725,4.3,38616.25,PE
32200,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32200.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3425,4600,750,6418.1,1000,6589.2,38616.25,CE
32300,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,4600,4600,1000,6300.85,1000,6493.7,38616.25,CE
32300,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32300.00,184,77,71.96261682242991,2873,74.73,4.05,1.0499999999999998,34.99999999999999,12750,8575,475,2.95,800,5.3,38616.25,PE
32400,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32400.00,110,60,120.0,1498,73.16,2.1,-1.1,-34.375,7500,14425,50,2.15,50,5.3,38616.25,PE
32400,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,4600,4600,1000,6201.3,1000,6394.7,38616.25,CE
32500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022CE32500.00,0,0,0.0,1,0.0,6350.0,645.3999999999996,11.313676681975943,2425,2425,750,6062.55,750,6574.65,38616.25,CE
32500,27-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY27-10-2022PE32500.00,147,90,157.89473684210526,260,34.05,45.8,17.199999999999996,60.139860139860126,1825,1875,25,35.0,500,64.65,38616.25,PE
32500,03-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY03-11-2022PE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,950,0,900,5.15,0,0.0,38616.25,PE
32500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022CE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2425,2425,750,5978.8,750,6718.65,38616.25,CE
32500,06-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY06-10-2022PE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,19750,0,2400,3.05,0,0.0,38616.25,PE
32500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32500.00,1766,281,18.922558922558924,18841,72.68,3.0,-0.04999999999999982,-1.6393442622950762,25975,17950,25,3.0,50,3.35,38616.25,PE
32500,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32500.00,50,0,0.0,1,89.27,6200.0,-930.75,-13.052624198015636,3550,4775,125,6115.75,50,6290.2,38616.25,CE
32500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022CE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1925,1925,1175,5913.4,1175,7187.7,38616.25,CE
32500,13-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY13-10-2022PE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2450,0,900,1.05,0,0.0,38616.25,PE
32500,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022CE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1175,0,1175,5738.65,0,0.0,38616.25,CE
32500,20-Oct-2022,BANKNIFTY,OPTIDXBANKNIFTY20-10-2022PE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1600,0,400,4.1,0,0.0,38616.25,PE
32500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022CE32500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,38616.25,CE
32500,24-Nov-2022,BANKNIFTY,OPTIDXBANKNIFTY24-11-2022PE32500.00,22,0,0.0,0,0.0,0.0,0.0,0.0,2125,0,1225,21.1,0,0.0,38616.25,PE
32600,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022CE32600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,3425,4600,1000,6002.1,1000,6194.75,38616.25,CE
32600,29-Sep-2022,BANKNIFTY,OPTIDXBANKNIFTY29-09-2022PE32600.00,79,47,146.875,1534,71.64,2.7,0.0,0.0,9900,14875,1225,2.1,775,4.5,38616.25,PE
