strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,InstrumentTye
7500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE7500.00,22.0,0,0.0,0,0.0,0.0,0.0,0.0,1950,0,750,0.8,0,0.0,17016.3,PE
8500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE8500.00,2253.0,0,0.0,0,0.0,0.0,0.0,0.0,4650,0,750,1.45,0,0.0,17016.3,PE
8700,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE8700.00,2250.5,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
9000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE9000.00,7656.5,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,600,3.05,0,0.0,17016.3,PE
9500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE9500.00,2334.5,0,0.0,0,0.0,0.0,0.0,0.0,2850,0,1050,3.05,0,0.0,17016.3,PE
9700,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE9700.00,61.5,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
9900,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE9900.00,0.5,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
10000,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE10000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3200,0,750,1.05,0,0.0,17016.3,PE
10000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE10000.00,4546.0,0,0.0,0,0.0,0.0,0.0,0.0,7100,0,5300,3.05,0,0.0,17016.3,PE
10000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE10000.00,13500.0,3720,38.03680981595092,9024,170.88,0.1,-0.19999999999999998,-66.66666666666666,222900,209250,154250,0.1,5350,0.15,17016.3,PE
10000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE10000.00,48.0,-25,-34.24657534246575,29,253.59,7040.0,-264.4499999999998,-3.6203957861303704,3300,6050,1500,6998.25,1500,7066.75,17016.3,CE
10000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE10000.00,1754.0,0,0.0,0,0.0,0.0,0.0,0.0,1900,0,100,4.5,0,0.0,17016.3,PE
10500,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE10500.00,3004.5,0,0.0,5,27.51,10.1,-59.9,-85.57142857142857,2550,0,750,1.3,0,0.0,17016.3,PE
10500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE10500.00,6167.5,0,0.0,0,0.0,0.0,0.0,0.0,5500,0,3700,3.05,0,0.0,17016.3,PE
10900,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE10900.00,1.5,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
11000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE11000.00,3.5,0,0.0,4,30.03,84.0,33.95,67.83216783216784,2950,0,200,78.05,0,0.0,17016.3,PE
11000,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,1.75,0,0.0,17016.3,PE
11000,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,200,750,1.75,150,238.0,17016.3,PE
11000,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,2.3,0,0.0,17016.3,PE
11000,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2600,200,750,3.05,150,367.0,17016.3,PE
11000,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2650,0,750,3.05,0,0.0,17016.3,PE
11000,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE11000.00,4.0,0,0.0,0,0.0,0.0,0.0,0.0,3100,200,750,136.3,50,465.95,17016.3,PE
11000,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2800,200,750,72.05,50,495.95,17016.3,PE
11000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE11000.00,7186.0,2383,49.61482406829065,5159,144.71,0.15,-0.19999999999999998,-57.14285714285714,175800,138650,32800,0.15,48750,0.2,17016.3,PE
11000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE11000.00,13970.0,-3,-0.021469977814356257,20,0.0,6000.8,-327.34999999999945,-5.172917835386321,7800,4600,1500,5997.55,50,6042.25,17016.3,CE
11000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE11000.00,233.0,0,0.0,0,0.0,0.0,0.0,0.0,50,450,50,6048.15,100,6222.75,17016.3,CE
11000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11000.00,969.5,-5,-0.513083632632119,50,42.82,17.5,3.0999999999999996,21.527777777777775,11800,3850,650,15.25,300,17.5,17016.3,PE
11000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE11000.00,5630.0,0,0.0,0,0.0,0.0,0.0,0.0,1850,0,50,20.95,0,0.0,17016.3,PE
11000,30-Mar-2023,NIFTY,OPTIDXNIFTY30-03-2023PE11000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,9200,0,6900,4.2,0,0.0,17016.3,PE
11100,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11100.00,4.0,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
11200,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11200.00,12.0,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
11300,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11300.00,33.0,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,0.05,0,0.0,17016.3,PE
11400,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11400.00,4.5,0,0.0,1,32.07,3.05,-940.35,-99.67670129319484,750,0,750,3.05,0,0.0,17016.3,PE
11500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE11500.00,75.0,0,0.0,0,0.0,0.0,0.0,0.0,0,150,0,0.0,150,6828.0,17016.3,CE
11500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11500.00,136.5,0,0.0,0,0.0,0.0,0.0,0.0,23500,0,21700,3.05,0,0.0,17016.3,PE
11500,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE11500.00,4.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,1.75,0,0.0,17016.3,PE
11600,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11600.00,53.0,0,0.0,0,0.0,0.0,0.0,0.0,800,0,750,3.05,0,0.0,17016.3,PE
11700,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11700.00,18.0,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,3.05,0,0.0,17016.3,PE
11800,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11800.00,61.5,0,0.0,0,0.0,0.0,0.0,0.0,750,0,750,3.1,0,0.0,17016.3,PE
11900,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE11900.00,140.0,0,0.0,2,29.15,3.1,-0.10000000000000009,-3.1250000000000027,1050,0,1050,3.1,0,0.0,17016.3,PE
11900,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE11900.00,14.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,2.3,0,0.0,17016.3,PE
12000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE12000.00,32.0,0,0.0,1,30.28,165.0,-3.3499999999999943,-1.9899019899019865,4100,100,500,165.25,50,189.0,17016.3,PE
12000,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE12000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,2.3,0,0.0,17016.3,PE
12000,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE12000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,100,750,2.3,50,414.45,17016.3,PE
12000,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE12000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,1.75,0,0.0,17016.3,PE
12000,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE12000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3600,50,750,25.0,50,404.95,17016.3,PE
12000,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026CE12000.00,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,50,0,0.0,50,9369.95,17016.3,CE
12000,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE12000.00,8.0,0,0.0,0,0.0,0.0,0.0,0.0,3000,250,750,80.05,150,554.95,17016.3,PE
12000,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE12000.00,2.0,0,0.0,3,31.51,413.0,113.0,37.666666666666664,3300,450,150,415.05,150,433.0,17016.3,PE
12000,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE12000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2600,0,750,2.3,0,0.0,17016.3,PE
12000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE12000.00,6.0,0,0.0,1,189.6,5050.0,-359.0,-6.637086337585505,6050,7800,1500,4998.7,1500,5070.2,17016.3,CE
12000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE12000.00,2952.0,711,31.72690763052209,1963,121.12,0.25,-0.35,-58.333333333333336,95950,18700,2150,0.25,1750,0.3,17016.3,PE
12000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12000.00,2397.5,40,1.696712619300106,421,37.87,26.0,4.949999999999999,23.515439429928737,12350,2500,50,25.15,250,26.0,17016.3,PE
12000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE12000.00,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0,250,0,0.0,250,6338.0,17016.3,CE
12000,30-Mar-2023,NIFTY,OPTIDXNIFTY30-03-2023PE12000.00,19.0,0,0.0,1,27.96,22.8,-3.25,-12.476007677543185,4350,0,2500,22.8,0,0.0,17016.3,PE
12000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE12000.00,5.0,0,0.0,0,0.0,0.0,0.0,0.0,2650,0,750,14.4,0,0.0,17016.3,PE
12100,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12100.00,212.5,0,0.0,0,0.0,0.0,0.0,0.0,1050,0,1050,3.2,0,0.0,17016.3,PE
12100,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE12100.00,61.5,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,2.3,0,0.0,17016.3,PE
12200,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE12200.00,14.0,0,0.0,0,0.0,0.0,0.0,0.0,3150,0,750,5.55,0,0.0,17016.3,PE
12200,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12200.00,223.5,0,0.0,9,27.57,3.25,-66.25,-95.32374100719424,1800,0,1800,3.25,0,0.0,17016.3,PE
12300,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12300.00,120.0,0,0.0,0,0.0,0.0,0.0,0.0,950,0,950,3.25,0,0.0,17016.3,PE
12500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12500.00,431.5,0,0.0,0,0.0,0.0,0.0,0.0,27250,0,25300,3.9,0,0.0,17016.3,PE
12600,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12600.00,93.5,0,0.0,0,0.0,0.0,0.0,0.0,800,0,700,4.85,0,0.0,17016.3,PE
12700,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12700.00,238.0,0,0.0,0,0.0,0.0,0.0,0.0,1150,0,1100,6.1,0,0.0,17016.3,PE
12700,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE12700.00,9.0,0,0.0,0,0.0,0.0,0.0,0.0,3800,0,750,10.3,0,0.0,17016.3,PE
12800,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12800.00,56.0,0,0.0,0,0.0,0.0,0.0,0.0,1150,0,1100,7.6,0,0.0,17016.3,PE
12900,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE12900.00,92.0,0,0.0,0,0.0,0.0,0.0,0.0,1850,0,1800,9.35,0,0.0,17016.3,PE
13000,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE13000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3300,100,100,431.0,50,930.0,17016.3,PE
13000,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE13000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2700,0,750,256.05,0,0.0,17016.3,PE
13000,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE13000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3050,200,750,25.3,150,498.0,17016.3,PE
13000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE13000.00,3951.0,300,8.216926869350862,3963,100.79,0.35,-0.4,-53.333333333333336,167800,12850,1100,0.4,1800,0.55,17016.3,PE
13000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE13000.00,681.0,-7,-1.0174418604651163,15,0.0,4021.8,-319.39999999999964,-7.357412696950144,8050,7800,150,4025.9,1500,4070.4,17016.3,CE
13000,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE13000.00,3.0,0,0.0,0,0.0,0.0,0.0,0.0,2750,100,750,3.3,50,808.95,17016.3,PE
13000,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE13000.00,5.0,0,0.0,0,0.0,0.0,0.0,0.0,2600,0,750,2.75,0,0.0,17016.3,PE
13000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE13000.00,339.0,5,1.4970059880239521,7,0.0,4150.0,-286.60000000000036,-6.459901726547364,100,300,50,4128.1,50,4186.8,17016.3,CE
13000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE13000.00,5258.5,1991,60.93343534812548,3048,33.42,40.6,9.900000000000002,32.247557003257334,18150,3300,600,40.6,50,41.1,17016.3,PE
13000,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE13000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2600,0,750,1.75,0,0.0,17016.3,PE
13000,30-Mar-2023,NIFTY,OPTIDXNIFTY30-03-2023PE13000.00,64.0,-1,-1.5384615384615385,5,28.93,76.95,14.450000000000003,23.120000000000005,4050,1850,50,66.1,50,78.95,17016.3,PE
13000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE13000.00,74.0,0,0.0,1,28.14,125.0,24.0,23.762376237623762,2500,0,50,111.05,0,0.0,17016.3,PE
13000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE13000.00,153.0,9,6.25,21,29.53,260.0,21.0,8.786610878661087,3750,450,50,246.0,250,261.95,17016.3,PE
13000,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE13000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,2.3,0,0.0,17016.3,PE
13100,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE13100.00,32.0,0,0.0,0,0.0,0.0,0.0,0.0,3200,0,2100,14.0,0,0.0,17016.3,PE
13500,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE13500.00,232.0,1,0.4329004329004329,3,28.86,310.0,59.94999999999999,23.97520495900819,2850,50,50,285.0,50,325.0,17016.3,PE
13500,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE13500.00,39.0,0,0.0,0,0.0,0.0,0.0,0.0,2150,0,50,156.0,0,0.0,17016.3,PE
13500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE13500.00,91.0,0,0.0,0,0.0,0.0,0.0,0.0,0,300,0,0.0,300,4882.25,17016.3,CE
13500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE13500.00,485.0,-19,-3.7698412698412698,245,30.83,48.7,11.200000000000003,29.866666666666674,6150,1800,500,45.0,50,48.7,17016.3,PE
13950,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE13950.00,5.0,0,0.0,0,0.0,0.0,0.0,0.0,4750,4250,1750,2877.9,1500,3222.85,17016.3,CE
13950,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE13950.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,9100,0,2700,3.15,0,0.0,17016.3,PE
14000,30-Mar-2023,NIFTY,OPTIDXNIFTY30-03-2023PE14000.00,335.0,32,10.561056105610561,68,27.16,140.0,27.5,24.444444444444443,4650,2950,200,131.8,50,147.8,17016.3,PE
14000,30-Mar-2023,NIFTY,OPTIDXNIFTY30-03-2023CE14000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,650,0,0.0,50,4750.0,17016.3,CE
14000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE14000.00,219.5,1,0.4576659038901602,3,25.03,164.6,-10.450000000000017,-5.969722936303922,2700,150,50,223.05,50,257.3,17016.3,PE
14000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE14000.00,747.0,10,1.3568521031207599,43,29.04,419.95,51.0,13.823011248136604,2800,350,200,390.25,200,419.95,17016.3,PE
14000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023CE14000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,650,0,0.0,50,5740.0,17016.3,CE
14000,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024PE14000.00,208.5,0,0.0,12,27.83,424.45,24.44999999999999,6.112499999999997,3400,0,750,432.05,0,0.0,17016.3,PE
14000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14000.00,2643.0,-203,-7.13281799016163,580,0.0,3024.1,-308.0999999999999,-9.246143688854207,10300,9400,500,3032.5,50,3049.25,17016.3,CE
14000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14000.00,18505.0,4060,28.106611284181376,21118,72.38,0.4,-0.44999999999999996,-52.94117647058824,377750,134250,22900,0.4,20100,0.45,17016.3,PE
14000,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE14000.00,12.5,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,400.05,0,0.0,17016.3,PE
14000,24-Dec-2025,NIFTY,OPTIDXNIFTY24-12-2025PE14000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2600,0,750,3.05,0,0.0,17016.3,PE
14000,25-Jun-2026,NIFTY,OPTIDXNIFTY25-06-2026PE14000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2600,0,750,3.75,0,0.0,17016.3,PE
14000,31-Dec-2026,NIFTY,OPTIDXNIFTY31-12-2026PE14000.00,17.0,6,54.54545454545455,7,32.91,799.0,99.0,14.142857142857142,3550,250,50,720.05,50,899.0,17016.3,PE
14000,24-Jun-2027,NIFTY,OPTIDXNIFTY24-06-2027PE14000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2700,0,750,210.05,0,0.0,17016.3,PE
14000,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14000.00,525.0,344,190.05524861878453,407,0.0,3060.45,-299.5,-8.913823122367894,2950,3800,50,3059.55,250,3072.1,17016.3,CE
14000,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14000.00,4190.0,1194,39.85313751668892,6402,32.31,8.1,-1.0500000000000007,-11.47540983606558,36750,13500,100,7.75,150,8.1,17016.3,PE
14000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE14000.00,840.0,51,6.4638783269961975,67,0.0,3210.0,-261.6500000000001,-7.536762058387225,200,400,100,3167.0,50,3238.35,17016.3,CE
14000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE14000.00,7410.0,-208,-2.7303754266211606,2178,29.11,66.75,15.600000000000001,30.49853372434018,24300,7850,500,65.5,300,66.7,17016.3,PE
14000,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024PE14000.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2550,0,750,2.3,0,0.0,17016.3,PE
14050,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14050.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2900,0,900,3.2,0,0.0,17016.3,PE
14050,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14050.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1750,2820.4,1500,3152.85,17016.3,CE
14100,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE14100.00,2322.0,-7,-0.30055817947617003,37,28.16,64.25,15.149999999999999,30.85539714867617,1950,750,750,56.05,750,75.7,17016.3,PE
14100,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE14100.00,2255.0,0,0.0,0,0.0,0.0,0.0,0.0,0,400,0,0.0,100,4314.0,17016.3,CE
14100,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14100.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5450,0,3400,3.2,0,0.0,17016.3,PE
14100,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14100.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1750,2770.95,1500,3078.8,17016.3,CE
14150,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14150.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1500,2659.65,1500,3036.95,17016.3,CE
14150,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14150.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3050,0,900,3.25,0,0.0,17016.3,PE
14200,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14200.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1750,2694.85,1500,2987.4,17016.3,CE
14200,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14200.00,2.0,0,0.0,0,0.0,0.0,0.0,0.0,5300,0,3300,3.3,0,0.0,17016.3,PE
14200,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14200.00,223.0,70,45.751633986928105,916,70.59,0.65,-0.09999999999999998,-13.33333333333333,47050,2700,2500,0.65,500,0.75,17016.3,PE
14250,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14250.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,9300,9300,1500,2709.35,1500,2845.85,17016.3,CE
14250,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14250.00,292.0,117,66.85714285714286,732,68.82,0.6,-0.4,-40.0,6550,5200,200,0.65,1500,1.4,17016.3,PE
14250,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14250.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2950,0,900,3.4,0,0.0,17016.3,PE
14250,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14250.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1500,2555.3,1500,2934.85,17016.3,CE
14300,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14300.00,8.0,0,0.0,0,0.0,0.0,0.0,0.0,7800,7800,1500,2703.2,1500,2772.1,17016.3,CE
14300,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14300.00,387.0,27,7.5,1814,69.03,1.1,0.15000000000000013,15.789473684210542,70100,8050,1500,0.75,200,1.1,17016.3,PE
14300,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14300.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4400,0,2400,3.45,0,0.0,17016.3,PE
14300,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14300.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1750,2600.2,1500,2888.15,17016.3,CE
14350,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14350.00,6.0,0,0.0,0,0.0,0.0,0.0,0.0,7800,9550,1500,2653.4,1500,2722.55,17016.3,CE
14350,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14350.00,89.0,-32,-26.446280991735538,374,70.07,1.35,0.3500000000000001,35.00000000000001,10200,7350,50,0.85,1150,1.35,17016.3,PE
14350,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14350.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1500,2481.9,1500,2832.8,17016.3,CE
14350,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14350.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2850,0,900,3.55,0,0.0,17016.3,PE
14400,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14400.00,198.0,72,57.142857142857146,770,67.72,0.9,-0.20000000000000007,-18.181818181818183,44200,13650,500,0.6,1500,1.35,17016.3,PE
14400,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14400.00,1.0,0,0.0,0,0.0,0.0,0.0,0.0,7800,7800,1500,2604.5,1500,2672.05,17016.3,CE
14400,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022CE14400.00,5.0,0,0.0,1,27.85,2750.0,-300.0,-9.836065573770492,2750,4250,1750,2458.05,1500,2783.35,17016.3,CE
14400,27-Oct-2022,NIFTY,OPTIDXNIFTY27-10-2022PE14400.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,6100,0,300,3.95,0,0.0,17016.3,PE
14400,06-Oct-2022,NIFTY,OPTIDXNIFTY06-10-2022CE14400.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1500,2520.45,1500,2768.45,17016.3,CE
14400,06-Oct-2022,NIFTY,OPTIDXNIFTY06-10-2022PE14400.00,284.0,272,2266.6666666666665,485,40.05,1.7,-1.3499999999999999,-44.26229508196721,9850,6150,300,1.7,750,2.0,17016.3,PE
14450,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14450.00,1.0,0,0.0,0,0.0,0.0,0.0,0.0,7800,7850,1500,2553.65,50,2621.5,17016.3,CE
14450,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022PE14450.00,127.0,14,12.389380530973451,1824,67.16,1.05,-0.25,-19.23076923076923,10300,5200,200,0.95,450,1.3,17016.3,PE
14450,06-Oct-2022,NIFTY,OPTIDXNIFTY06-10-2022CE14450.00,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4250,4250,1500,2433.05,1500,2717.65,17016.3,CE
